shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"7","40.625475","17.916341","43",""
"7","40.620526","17.914616","44",""
"7","40.620526","17.914616","45",""
"7","40.619661","17.915427","46",""
"7","40.619661","17.915427","47",""
"7","40.619372","17.917542","48",""
"7","40.619372","17.917542","49",""
"7","40.619204","17.919903","50",""
"7","40.619204","17.919903","51",""
"7","40.619275","17.924386","52",""
"7","40.619275","17.924386","53",""
"7","40.61752","17.92541","54",""
"7","40.61752","17.92541","55",""
"7","40.617907","17.932843","56",""
"7","40.617907","17.932843","57",""
"7","40.619344","17.933388","58",""
"7","40.619344","17.933388","59",""
"7","40.620698","17.924057","60",""
"7","40.620698","17.924057","61",""
"7","40.620394","17.921873","62",""
"7","40.620394","17.921873","63",""
"7","40.623874","17.927554","64",""
"7","40.623874","17.927554","65",""
"7","40.625782","17.93069","66",""
"7","40.625782","17.93069","67",""
"7","40.626739","17.932664","68",""
"7","40.626739","17.932664","69",""
"7","40.627868","17.935545","70",""
"7","40.627868","17.935545","71",""
"7","40.629801","17.938807","72",""
"7","40.629801","17.938807","73",""
"7","40.633212","17.942358","74",""
"7","40.633212","17.942358","75",""
"7","40.635094","17.941229","76",""
"7","40.635094","17.941229","77",""
"7","40.634146","17.940316","78",""
"7","40.634146","17.940316","79",""
"7","40.631851","17.941945","80",""
"7","40.631851","17.941945","81",""
"7","40.632593","17.947039","82",""
"7","40.632593","17.947039","83",""
"7","40.639266","17.948555","84",""
"8","40.639266","17.948555","1",""
"8","40.632588","17.946906","2",""
"8","40.632588","17.946906","3",""
"8","40.631895","17.944556","4",""
"8","40.631895","17.944556","5",""
"8","40.633212","17.942358","6",""
"8","40.633212","17.942358","7",""
"8","40.635094","17.941229","8",""
"8","40.635094","17.941229","9",""
"8","40.634146","17.940316","10",""
"8","40.634146","17.940316","11",""
"8","40.63144","17.943295","12",""
"8","40.63144","17.943295","13",""
"8","40.630027","17.938728","14",""
"8","40.630027","17.938728","15",""
"8","40.627718","17.934619","16",""
"8","40.627718","17.934619","17",""
"8","40.626827","17.932671","18",""
"8","40.626827","17.932671","19",""
"8","40.625496","17.929891","20",""
"8","40.625496","17.929891","21",""
"8","40.624","17.926967","22",""
"8","40.624","17.926967","23",""
"8","40.620501","17.917399","24",""
"8","40.620501","17.917399","25",""
"8","40.620526","17.914616","26",""
"8","40.620526","17.914616","27",""
"8","40.619661","17.915427","28",""
"8","40.619661","17.915427","29",""
"8","40.619372","17.917542","30",""
"8","40.619372","17.917542","31",""
"8","40.619204","17.919903","32",""
"8","40.619204","17.919903","33",""
"8","40.619275","17.924386","34",""
"8","40.619275","17.924386","35",""
"8","40.61752","17.92541","36",""
"8","40.61752","17.92541","37",""
"8","40.616987","17.927085","38",""
"8","40.616987","17.927085","39",""
"8","40.617907","17.932843","40",""
"8","40.617907","17.932843","41",""
"8","40.619194","17.931602","42",""
"8","40.619194","17.931602","43",""
"8","40.619942","17.92796","44",""
"8","40.619942","17.92796","45",""
"8","40.61928","17.923703","46",""
"8","40.61928","17.923703","47",""
"8","40.619126","17.918884","48",""
"8","40.619126","17.918884","49",""
"8","40.619532","17.916864","50",""
"8","40.619532","17.916864","51",""
"8","40.6208","17.91444","52",""
"8","40.6208","17.91444","53",""
"8","40.620813","17.914434","54",""
"8","40.620813","17.914434","55",""
"8","40.620352","17.917628","56",""
"8","40.620352","17.917628","57",""
"8","40.623874","17.927554","58",""
"8","40.623874","17.927554","59",""
"8","40.625782","17.93069","60",""
"8","40.625782","17.93069","61",""
"8","40.626739","17.932664","62",""
"8","40.626739","17.932664","63",""
"8","40.627868","17.935545","64",""
"8","40.627868","17.935545","65",""
"8","40.629801","17.938807","66",""
"8","40.629801","17.938807","67",""
"8","40.6331","17.941687","68",""
"8","40.6331","17.941687","69",""
"8","40.634146","17.940316","70",""
"8","40.634146","17.940316","71",""
"8","40.631851","17.941945","72",""
"8","40.631851","17.941945","73",""
"8","40.632593","17.947039","74",""
"8","40.632593","17.947039","75",""
"8","40.639266","17.948555","76",""
"9","40.660686","17.960892","1",""
"9","40.658004","17.957714","2",""
"9","40.658004","17.957714","3",""
"9","40.656099","17.956819","4",""
"9","40.656099","17.956819","5",""
"9","40.654296","17.954992","6",""
"9","40.654296","17.954992","7",""
"9","40.650674","17.948288","8",""
"9","40.650674","17.948288","9",""
"9","40.649327","17.94585","10",""
"9","40.649327","17.94585","11",""
"9","40.646926","17.945511","12",""
"9","40.646926","17.945511","13",""
"9","40.645708","17.945128","14",""
"9","40.645708","17.945128","15",""
"9","40.645458","17.941625","16",""
"9","40.645458","17.941625","17",""
"9","40.645114","17.939087","18",""
"9","40.645114","17.939087","19",""
"9","40.645509","17.936944","20",""
"9","40.645509","17.936944","21",""
"9","40.645034","17.933449","22",""
"9","40.645034","17.933449","23",""
"9","40.641376","17.928527","24",""
"9","40.641376","17.928527","25",""
"9","40.638747","17.927231","26",""
"9","40.638747","17.927231","27",""
"9","40.637691","17.932004","28",""
"9","40.637691","17.932004","29",""
"9","40.637183","17.938453","30",""
"9","40.637183","17.938453","31",""
"9","40.634146","17.940316","32",""
"9","40.634146","17.940316","33",""
"9","40.63144","17.943295","34",""
"9","40.63144","17.943295","35",""
"9","40.632593","17.947039","36",""
"9","40.632593","17.947039","37",""
"9","40.639266","17.948555","38",""
"9","40.639266","17.948555","39",""
"9","40.632588","17.946906","40",""
"9","40.632588","17.946906","41",""
"9","40.631895","17.944556","42",""
"9","40.631895","17.944556","43",""
"9","40.633212","17.942358","44",""
"9","40.633212","17.942358","45",""
"9","40.635094","17.941229","46",""
"9","40.635094","17.941229","47",""
"9","40.635698","17.940756","48",""
"9","40.635698","17.940756","49",""
"9","40.636435","17.939353","50",""
"9","40.636435","17.939353","51",""
"9","40.637882","17.93858","52",""
"9","40.637882","17.93858","53",""
"9","40.637439","17.93155","54",""
"9","40.637439","17.93155","55",""
"9","40.638669","17.927463","56",""
"9","40.638669","17.927463","57",""
"9","40.644301","17.92357","58",""
"9","40.644301","17.92357","59",""
"9","40.644338","17.923966","60",""
"9","40.644338","17.923966","61",""
"9","40.644496","17.92518","62",""
"9","40.644496","17.92518","63",""
"9","40.644477","17.931516","64",""
"9","40.644477","17.931516","65",""
"9","40.646952","17.936598","66",""
"9","40.646952","17.936598","67",""
"9","40.648292","17.938503","68",""
"9","40.648292","17.938503","69",""
"9","40.648597","17.942039","70",""
"9","40.648597","17.942039","71",""
"9","40.648777","17.94512","72",""
"9","40.648777","17.94512","73",""
"9","40.650807","17.948728","74",""
"9","40.650807","17.948728","75",""
"9","40.654836","17.955478","76",""
"9","40.654836","17.955478","77",""
"9","40.65548","17.956192","78",""
"9","40.65548","17.956192","79",""
"9","40.658323","17.957737","80",""
"9","40.658323","17.957737","81",""
"9","40.660686","17.960892","82",""
"10","40.660686","17.960892","1",""
"10","40.658004","17.957714","2",""
"10","40.658004","17.957714","3",""
"10","40.656099","17.956819","4",""
"10","40.656099","17.956819","5",""
"10","40.654296","17.954992","6",""
"10","40.654296","17.954992","7",""
"10","40.650674","17.948288","8",""
"10","40.650674","17.948288","9",""
"10","40.649327","17.94585","10",""
"10","40.649327","17.94585","11",""
"10","40.646926","17.945511","12",""
"10","40.646926","17.945511","13",""
"10","40.645708","17.945128","14",""
"10","40.645708","17.945128","15",""
"10","40.645458","17.941625","16",""
"10","40.645458","17.941625","17",""
"10","40.645114","17.939087","18",""
"10","40.645114","17.939087","19",""
"10","40.645509","17.936944","20",""
"10","40.645509","17.936944","21",""
"10","40.645034","17.933449","22",""
"10","40.645034","17.933449","23",""
"10","40.64469","17.931112","24",""
"10","40.64469","17.931112","25",""
"10","40.644592","17.926943","26",""
"10","40.644592","17.926943","27",""
"10","40.644401","17.925514","28",""
"10","40.644401","17.925514","29",""
"10","40.644506","17.922866","30",""
"10","40.644506","17.922866","31",""
"10","40.638747","17.927231","32",""
"10","40.638747","17.927231","33",""
"10","40.637691","17.932004","34",""
"10","40.637691","17.932004","35",""
"10","40.637183","17.938453","36",""
"10","40.637183","17.938453","37",""
"10","40.634146","17.940316","38",""
"10","40.634146","17.940316","39",""
"10","40.63144","17.943295","40",""
"10","40.63144","17.943295","41",""
"10","40.631205","17.945842","42",""
"10","40.631205","17.945842","43",""
"10","40.628869","17.948114","44",""
"10","40.628869","17.948114","45",""
"10","40.631723","17.951648","46",""
"10","40.631723","17.951648","47",""
"10","40.62907","17.947887","48",""
"10","40.62907","17.947887","49",""
"10","40.631688","17.946765","50",""
"10","40.631688","17.946765","51",""
"10","40.639266","17.948555","52",""
"10","40.639266","17.948555","53",""
"10","40.632588","17.946906","54",""
"10","40.632588","17.946906","55",""
"10","40.631895","17.944556","56",""
"10","40.631895","17.944556","57",""
"10","40.633212","17.942358","58",""
"10","40.633212","17.942358","59",""
"10","40.635094","17.941229","60",""
"10","40.635094","17.941229","61",""
"10","40.636435","17.939353","62",""
"10","40.636435","17.939353","63",""
"10","40.637439","17.93155","64",""
"10","40.637439","17.93155","65",""
"10","40.638669","17.927463","66",""
"10","40.638669","17.927463","67",""
"10","40.644301","17.92357","68",""
"10","40.644301","17.92357","69",""
"10","40.644338","17.923966","70",""
"10","40.644338","17.923966","71",""
"10","40.644496","17.92518","72",""
"10","40.644496","17.92518","73",""
"10","40.644477","17.931516","74",""
"10","40.644477","17.931516","75",""
"10","40.646952","17.936598","76",""
"10","40.646952","17.936598","77",""
"10","40.648292","17.938503","78",""
"10","40.648292","17.938503","79",""
"10","40.648597","17.942039","80",""
"10","40.648597","17.942039","81",""
"10","40.648777","17.94512","82",""
"10","40.648777","17.94512","83",""
"10","40.650807","17.948728","84",""
"10","40.650807","17.948728","85",""
"10","40.654836","17.955478","86",""
"10","40.654836","17.955478","87",""
"10","40.65548","17.956192","88",""
"10","40.65548","17.956192","89",""
"10","40.658323","17.957737","90",""
"10","40.658323","17.957737","91",""
"10","40.660686","17.960892","92",""
"11","40.660686","17.960892","1",""
"11","40.658004","17.957714","2",""
"11","40.658004","17.957714","3",""
"11","40.656099","17.956819","4",""
"11","40.656099","17.956819","5",""
"11","40.654296","17.954992","6",""
"11","40.654296","17.954992","7",""
"11","40.650674","17.948288","8",""
"11","40.650674","17.948288","9",""
"11","40.649327","17.94585","10",""
"11","40.649327","17.94585","11",""
"11","40.646926","17.945511","12",""
"11","40.646926","17.945511","13",""
"11","40.645708","17.945128","14",""
